Species,Order,Family,Wing.length,Tarsus.length,Weight,Bill.length,Bill.depth,Bill.width,Tail.length,Dev.mode,Dev.stage
Chiroxiphia caudata,Passeriformes,Pipridae,70.6,20.5,25,10.2,5,9.5,58.5,Superaltricial,Adult
Chiroxiphia caudata,Passeriformes,Pipridae,75,19.3,22.5,10.4,4.3,6,53,Superaltricial,Adult
Chiroxiphia caudata,Passeriformes,Pipridae,80,21.5,26,9.7,8.8,12,60,Superaltricial,Adult
Chiroxiphia caudata,Passeriformes,Pipridae,77,19.5,25,11.1,5.9,11.7,52,Superaltricial,Adult
Chiroxiphia caudata,Passeriformes,Pipridae,68,21.8,20,9,4.8,7.9,45,Superaltricial,Adult
Chiroxiphia caudata,Passeriformes,Pipridae,71,23,20,8.5,9.7,7,45,Superaltricial,Adult
Chiroxiphia caudata,Passeriformes,Pipridae,72.79,26.89,25.43,8.17,4.8,4.45,57.72,Superaltricial,Adult
Chiroxiphia caudata,Passeriformes,Pipridae,80.5,21.5,27,12.3,8,10.9,64,Superaltricial,Adult
Chiroxiphia caudata,Passeriformes,Pipridae,74.8,21.2,33,11.5,5.2,9.6,57.8,Superaltricial,Adult
Chiroxiphia caudata,Passeriformes,Pipridae,79.5,19.9,26,12.3,6.3,11.2,59,Superaltricial,Adult
Chiroxiphia caudata,Passeriformes,Pipridae,73.5,20.6,26.5,13.5,5.1,8.2,58,Superaltricial,Adult
Chiroxiphia caudata,Passeriformes,Pipridae,74,20.2,25,11.3,4.6,5.3,56,Superaltricial,Adult
Chiroxiphia caudata,Passeriformes,Pipridae,75,17.8,22,16,5.1,4.7,56,Superaltricial,Adult
Chiroxiphia caudata,Passeriformes,Pipridae,75,20.4,26,11.2,5,9.8,52,Superaltricial,Adult
Chiroxiphia caudata,Passeriformes,Pipridae,85.3,23.63,24.16,8.85,4.43,4.29,68.18,Superaltricial,Adult
Chiroxiphia caudata,Passeriformes,Pipridae,80,20.75,25,10.5,5.2,11.3,63,Superaltricial,Adult
Chiroxiphia caudata,Passeriformes,Pipridae,81,23.3,25,15.8,6.3,10.9,65,Superaltricial,Adult
Chiroxiphia caudata,Passeriformes,Pipridae,76,22.2,21,8,4.6,7,60,Superaltricial,Adult
Chiroxiphia caudata,Passeriformes,Pipridae,75,20.7,21,8.8,5.5,8.4,55,Superaltricial,Adult
Chiroxiphia caudata,Passeriformes,Pipridae,73,17.3,23,8.4,5.9,7.2,57,Superaltricial,Adult
Chiroxiphia caudata,Passeriformes,Pipridae,78.72,27.3,25.58,6.83,5.13,4.47,68.2,Superaltricial,Adult
Chiroxiphia caudata,Passeriformes,Pipridae,79,25.2,19,8.1,4.9,7,58,Superaltricial,Adult
Chiroxiphia caudata,Passeriformes,Pipridae,79,19.2,28.5,8.1,4.7,5.4,56,Superaltricial,Adult
Chiroxiphia caudata,Passeriformes,Pipridae,75,26,27,9.2,6.1,10,55,Superaltricial,Adult
Chiroxiphia caudata,Passeriformes,Pipridae,76,19.6,25.5,10,5,9.6,57,Superaltricial,Adult
Chiroxiphia caudata,Passeriformes,Pipridae,72.1,20.4,25,11.5,10.7,5.1,52.5,Superaltricial,Adult
Chiroxiphia caudata,Passeriformes,Pipridae,74.63,24.16,22.6,9.3,5.19,5.38,55.05,Superaltricial,Adult
Chiroxiphia caudata,Passeriformes,Pipridae,75,25.8,23.5,10.1,5,11,70,Superaltricial,Adult
Chiroxiphia caudata,Passeriformes,Pipridae,75,20.7,25,9,4.5,8.2,57,Superaltricial,Adult
Chiroxiphia caudata,Passeriformes,Pipridae,62,17.6,26,8.6,5.5,7.2,56,Superaltricial,Adult
Chiroxiphia caudata,Passeriformes,Pipridae,75,20.6,23,8.1,4.6,8.5,56,Superaltricial,Adult
Chiroxiphia caudata,Passeriformes,Pipridae,75.3,21.5,28,10.3,5.5,9.5,58.5,Superaltricial,Adult
Chiroxiphia caudata,Passeriformes,Pipridae,74,19.2,26,10.7,4.3,6.7,50,Superaltricial,Adult
Chiroxiphia caudata,Passeriformes,Pipridae,76,20.5,24,13.4,3.9,11.1,51,Superaltricial,Adult
Chiroxiphia caudata,Passeriformes,Pipridae,71,19.3,24.5,10,4.8,10.6,51,Superaltricial,Adult
Chiroxiphia caudata,Passeriformes,Pipridae,72,21.6,22.5,8.4,5.1,9.5,50,Superaltricial,Adult
Chiroxiphia caudata,Passeriformes,Pipridae,78,21.5,24.5,10,4.9,6,58,Superaltricial,Adult
Chiroxiphia caudata,Passeriformes,Pipridae,71,20.5,22,9.5,4.7,9,55,Superaltricial,Adult
Chiroxiphia caudata,Passeriformes,Pipridae,71.48,26.14,22,8.88,4.95,4.92,67.55,Superaltricial,Adult
Chiroxiphia caudata,Passeriformes,Pipridae,72,18.8,24,7.4,4.6,9.4,55,Superaltricial,Adult
Chiroxiphia caudata,Passeriformes,Pipridae,78,19.8,25,11,4.8,5.2,54,Superaltricial,Adult
Chiroxiphia caudata,Passeriformes,Pipridae,81.26,27.44,27.94,7.82,4.37,3.85,66.56,Superaltricial,Adult
Chiroxiphia caudata,Passeriformes,Pipridae,70.4,20.1,25,9.9,4.9,10.5,57.5,Superaltricial,Adult
Chiroxiphia caudata,Passeriformes,Pipridae,72,23.14,26.79,8.19,5.03,4.25,50.24,Superaltricial,Adult
Chiroxiphia caudata,Passeriformes,Pipridae,69,19.2,21.5,11.1,4.9,5.8,51,Superaltricial,Adult
Chiroxiphia caudata,Passeriformes,Pipridae,76,21.2,22,9,5,7.7,61,Superaltricial,Adult
Chiroxiphia caudata,Passeriformes,Pipridae,80,29.9,21,9.9,5,6.6,50,Superaltricial,Adult
Chiroxiphia caudata,Passeriformes,Pipridae,75,21.9,12,9.2,4.4,7.2,68,Superaltricial,Adult
Chiroxiphia caudata,Passeriformes,Pipridae,73,18.05,24,12.8,4.9,8.7,55,Superaltricial,Adult
Chiroxiphia caudata,Passeriformes,Pipridae,74,20.9,25,10.6,5.2,9.9,57.5,Superaltricial,Adult
Chiroxiphia caudata,Passeriformes,Pipridae,74.28,25.42,24.7,8,4.58,4.33,60.83,Superaltricial,Adult
Chiroxiphia caudata,Passeriformes,Pipridae,71.5,19.799999999999997,27,12.2,5.7,9.5,53,Superaltricial,Adult
Chiroxiphia caudata,Passeriformes,Pipridae,72,20,23,12.9,7.2,11.3,55,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,74,32,21,12.7,4.2,7.4,51,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,75,29.4,21,10.3,4.4,6.4,48,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,69,30,22,13.8,4.1,9.2,47.2,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,75,30.2,24,11.1,4.3,7.4,46,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,70,29.2,20,9.5,3.7,7.6,45,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,70,30.4,19,11.3,3.9,7.3,47,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,73,30.2,23,12.2,4.2,8.2,42,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,74,30.8,22,11.8,4,7.1,46,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,69.5,29.95,20.5,15.2,3.7,5.5,39.95,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,70,30,23,13.2,4.5,7.7,39,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,71,30.3,24,11.7,4.2,5.9,41,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,66,30,21,10.8,4.3,7.5,45,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,71,30.4,21,11.6,4.1,8,46,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,72,35.1,19,11.3,4,6.6,41,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,74,30.9,22.5,14.9,4.05,8.5,44.1,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,69,27.5,22,16.7,4.4,9.5,40,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,65.8,30.1,22,13.3,8.9,4.2,44.5,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,68.5,27.45,21,16.4,4.7,8.5,42,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,76,30.1,20,14.4,4.3,7.2,46,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,70,30.2,21,13.5,4,7,46,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,72,31.7,21,12.9,3.6,7.2,45,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,71,27.8,22,11.2,3.8,7.8,42,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,68,28.6,21,16.4,5,12.1,42,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,64,31,22,10.4,4.3,8,43,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,69,28.4,21,13.1,4.4,7.3,49,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,69,32.2,22,11.9,4,6,40,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,71,25.7,22,12.8,5.2,10.7,43,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,75,28.1,20,10,4.4,6.9,40,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,72,29.7,21,11.1,4.1,7.7,47,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,71,29.5,22,10.5,4.4,7.5,49,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,65,30,23,11.8,4.3,7.6,46,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,77,22.8,22,13.5,4.2,7,50,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,75,30.4,22,11.9,4.1,7.6,46,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,73,35,22,11,4.1,6.9,45,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,68,28.4,21,12.4,4.2,7.3,44,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,75,30.7,22,12.3,4.6,7.7,47,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,70,27.2,20,14.1,4.6,7.5,45,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,69,29.7,20,14.6,4,7.8,43,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,67.5,29.05,19.5,13.6,5.6,8.4,45,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,71,31,21,12.5,4,7,43,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,67,29.8,21,6.9,4.1,6.6,45,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,74,31.3,25,16.75,4.1,5.65,59,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,70,30.5,21,19,4.3,8.4,45,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,60,21,23.5,18,4.4,6,50,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,71,29.549999999999997,19,13.8,4.8,9.3,46,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,72,33.1,20,11.5,4.1,7,44,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,71,29.1,19,11.1,4.4,7.5,45,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,69,28.5,19.5,16.1,4.7,8.6,44,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,70,29.7,22,13,4.5,7.6,46,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,72,34.2,23,10,4.4,6.5,45,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,70,29.7,20,18.9,9.7,10.2,40,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,72.5,27.15,20,17.6,4.4,9.6,45,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,70,34.9,21,13.8,3.7,8.3,45,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,73,37.6,20,18.9,4.3,6.6,44,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,73,29.4,22,11.7,4.3,9.3,46,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,70,30.1,24,11.8,4.4,7,31,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,66,24.1,28,16.1,5.2,9.9,34,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,69,28.5,20,10.4,4.3,7.2,45,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,71,31,22.5,13.5,3.95,7,51.1,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,70,32.6,23,11.3,4.2,7.5,46,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,71,29,20,13.4,4.2,9.3,44,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,71,27.8,21,11.7,4.1,5.8,45,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,71,33.1,23,10.5,4,6.5,43,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,68,29.6,23,11.8,4.2,7.9,43,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,72,31.8,25,14.7,7.7,8.3,48,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,75,31.2,22,11.1,4.2,7.2,45,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,70.2,29.5,23.5,12.7,9.7,6.4,245.2,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,71,29.8,22,13.2,4.2,8.3,43,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,69,29.5,20,12.4,4.1,7.8,47,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,75,29.9,20,10.1,4.4,8.5,47,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,70,32.8,20,11.7,4.2,6.7,44,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,69,29.1,20,12,8,6.4,35,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,70,29.3,23,11.7,4.3,7.5,45,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,70,33.9,22,12.7,4.2,6.5,41,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,72,27.4,20.5,12.7,3.6,5,46,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,71,34,22,11.2,4.2,7,42,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,71,29.9,21,11.5,4.1,7.3,48,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,72,29.4,22,13,4.3,7.6,43,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,69,32.1,21,13.1,4.2,6.8,41,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,69,33.8,21,12,4.1,6,41,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,72,28,20,12.8,4.8,6.7,45,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,67,21.6,22.5,13.1,5.5,7,46,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,69,29.3,21,10.7,4.2,8.2,41,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,76,32.5,20,11.2,4.2,6.8,45,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,69,28.4,21,14.2,4.5,9.1,39,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,70,28.7,19.5,13.5,4.4,6,45,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,83,28.1,19.5,12.7,4.4,5.8,42,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,72.5,28.65,21.5,13.2,6.5,9.7,45,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,62,26.1,24,14,4.9,10.7,27,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,71,31.4,20,13.6,4.2,6.9,47,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,68,31.8,20,11.6,4.4,6.4,41,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,72,30.8,23,11.8,4.3,7.5,46,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,75,33,24,11.8,4.2,7.2,40,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,71,25.7,23,8.3,4,5.8,46,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,71,21.3,18,13,4.1,8.2,47,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,69,26.8,22,14.7,4.4,7.9,41,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,72,29.2,22,13.7,4.2,8.4,40,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,70,30.1,22,11.7,4.2,7.7,45,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,69,30.4,23,12.1,4,7.1,45,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,75,26.3,21,15.4,4.1,8.9,45,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,69,27.2,20,12.7,4.5,3.1,43,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,65.7,29.1,20,12.6,4,7.2,43.1,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,70,29.7,20,12.1,5.8,8.3,50,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,64,26.7,22,13.4,3.9,11,30,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,71,29.6,21,11.6,4.2,7.2,49,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,85,29.7,22,11.7,4.4,9,45,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,75,30.5,22,12.8,4,7.2,49,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,77,21,23,12,4,7,54,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,70,27.4,23,11.5,4.1,7,37,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,70,29.1,22,11.2,4.1,6.3,50,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,68,32.9,24,11,4.3,7.2,43,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,71,31,19,12.1,4,7.5,46,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,70,30.2,20,17.5,4,7.4,43,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,70,30.5,21,11.6,4.5,7.6,45,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,65,29.9,21,12.3,4.4,8,41,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,68.8,30.7,20,12.2,9.9,4.2,46.7,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,66,31,23,11.4,4,8.7,40,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,71,25.4,23,10,4.3,7.7,44,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,60,29.5,19,12.1,4.6,7.1,45,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,75,33.2,24,11.7,4.2,6.6,43,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,73,31,21,11,4.2,7.7,46,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,70,31.4,25,13,6.5,4.1,45,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,68,29.35,20,16.3,4.5,9.9,45,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,69,32.1,19,11,4.5,6,40,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,66,30.1,23,13.1,8,8.5,45,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,72,33,20,11.9,4.1,6.2,42,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,66,30.7,25,11,4.4,7.3,42,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,75,32.5,23,11.3,4.2,6.1,45,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,76,29,21,12.5,4.4,7.7,45,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,71,28.3,21,14.8,4,8.2,38,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,72,31.4,24,12.4,4.2,7.2,42,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,73,33,16,11.2,4.1,6.1,38,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,70,29.7,21,13.3,4.4,6.7,42,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,74,25.9,18.5,13.6,4,9.2,45,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,72,32.8,23,11.2,4.3,7,48,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,65,25.1,21,13.2,4.7,9.2,27,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,65,28.3,20,12.9,4.3,7.7,45,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,64.8,30.7,20,13,4,7.4,46.8,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,71,31.3,22,11.8,4.2,8.2,44,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,69,30.8,22,11.2,4.7,7,44,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,70,29,21,10.8,4,7.6,44,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,66,27.7,21,15.5,5.7,12.5,26,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,72,28.1,20,12.7,4.4,6.4,42,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,70,30.4,21,12.4,4.1,7.2,47,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,75,24.5,22,13.7,4.1,8,53,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,73,30.9,21,11.4,4.4,7.4,65,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,65,27.4,21,10.9,5,10.5,56,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,73,31.5,22,11.2,4.2,7,45,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,70,27.7,21,12.8,4.2,8,47,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,70,30.1,23,11,4,7.2,41,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,65,29.2,16,12.4,4.4,4.2,40,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,69,27.4,22,14.6,4.2,8.4,41,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,71,32,22,11.8,4.1,6.8,42,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,70,30,21,14.9,4.1,7.2,49,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,71,31.4,21,13.6,3.8,6.4,45,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,76,29.9,20,14.2,4.2,7,48,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,75,31.6,21,12.2,3.9,7.4,42,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,70,30.1,20,11.2,4.4,8.3,44,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,72,29.9,23,13.2,4,6.6,54,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,76,30.1,22,11.4,3.7,7.6,49,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,72,31,22,11.8,4.3,7,44,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,84,32.6,20,10.9,4,6,37,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,72,30.8,23,13.5,4.5,7.2,47,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,65,24.4,20,11.1,4,7.3,45,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,70,32.5,23,11.9,4.8,7,38,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,69,30.5,22,11.8,4.2,7.1,44,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,79,33.8,22.5,12,4.6,7.1,54,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,66,25,20,12,4,6.7,51,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,70,20.8,26,11.2,4.7,10.7,45,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,66,31.2,21,9,4.3,6.1,40,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,71,30,20,12.7,4.4,7.1,41,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,65,32.2,19,12.1,4.1,6.8,35,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,70,29.2,20,11.5,4.2,6.9,45,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,70,31.6,20,16,3.8,8.1,42.9,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,68,26.7,22,14.8,5.1,11.9,41,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,72,30.6,20,11.5,4.3,7.5,45,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,63,31.9,22,11.1,4.9,7.2,45,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,74,30.9,21,14.5,4.2,8,45,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,71,28.9,19,11.1,4,7,46,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,76,30.2,18,12.1,4.5,7.5,49,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,75,29.5,29,13.3,4.4,7.4,46,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,72,28.5,20,12,4.7,6.4,50,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,73,31.1,20,13.4,4.2,6.7,44,Superaltricial,Adult
Conopophaga lineata,Passeriformes,Conopophagidae,55,14.5,19,9.9,5.1,9.5,32,Superaltricial,Adult
Lathrotriccus euleri,Passeriformes,Tyrannidae,66,19.2,11,11.2,3.9,7.4,56,Superaltricial,Adult
Lathrotriccus euleri,Passeriformes,Tyrannidae,66,19.1,14,12.7,4,7.6,59,Superaltricial,Adult
Lathrotriccus euleri,Passeriformes,Tyrannidae,66,19.5,13,11.1,4.3,8.2,60,Superaltricial,Adult
Lathrotriccus euleri,Passeriformes,Tyrannidae,66.4,12.2,10,11.8,4.7,6.9,50.1,Superaltricial,Adult
